STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,44.8647689819336,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,7.864668369293213,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,5.392813682556152,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,10.289231300354004,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,6.828856468200684,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,4.468798637390137,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,9.179673194885254,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,13.385269165039062,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,14.513456344604492,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,6.8354973793029785,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8.977294921875,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,12.042104721069336,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,3.4432802200317383,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,3.279918909072876,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,3.5933430194854736,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,1.8067247867584229,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,1.4268265962600708,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,2.1635870933532715,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.3352270126342773,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.9692507982254028,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.701332330703736,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.1392035484313965,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.2670066356658936,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.9689605236053467,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.817344665527344,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,2.570366859436035,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,3.0591607093811035,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,53.36368560791016,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,47.56567001342773,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,59.30775451660156,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,3.652029037475586,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,3.055100440979004,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,4.22222375869751,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,2.707911968231201,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,2.2887754440307617,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,3.109123706817627,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.2808341979980469,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.0000290870666504,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.5536142587661743,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.009171962738037,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.8223592042922974,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.1956722736358645,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.8279271125793457,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,1.0954991579055786,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,2.5147571563720703,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.907714605331421,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.5315667390823364,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.2635624408721924,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,9.302038192749023,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,6.285124778747559,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,12.361973762512209,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,74.5,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,72.80000305175781,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2023,76.0999984741211,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,63.79999923706055,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,88.97715759277344,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,86.20602416992188,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_LPGD_SE_LPV_PRIM_LD,Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,91.89225769042967,WB_LPGD,Learning Poverty Global Database,0,Units,RATIO,Ratio,602,CCYY,A,Normal value,PU,Public
